id,name,level,time,evaluation
4026,Teh Adventujrs of Meme Man: Confiança,1,0.001707,WRONG_ANSWER
4027,Aventuras pela UFPE,2,0.002028,WRONG_ANSWER
4028,Piratas encantam sereias,1,0.002133,EMPTY_ANSWER
4032,Nova propriedade,2,0.001946,CORRECT
4033,As notas de cálculo I,1,0.001576,WRONG_ANSWER
4035,Caio's Clash Cafe,3,0.003257,WRONG_ANSWER
4036,Aproximação exponencial,1,0.001011,CORRECT
4039,Batalha Naval Para Horas Vagas,2,-1.0,COMPILATION_ERROR
4040,Pipi e Mariozito vão afetar o Grêmio,2,0.00151,WRONG_ANSWER
4042,A Fuga de Rebeka,2,0.002212,CORRECT
4043,Exponential Expansion,3,-1.0,WRONG_ANSWER
4044,O Plano Infalível,3,0.001957,WRONG_ANSWER
4045,Protótipo de Ctrl+F,2,0.001579,EMPTY_ANSWER
4046,Rebeka vai ser uma foragida,2,0.108037,TIME_LIMIT_EXCEEDED
4047,Brincadeira das Listas,1,0.001945,CORRECT
4049,Anhixoc,2,-1.0,COMPILATION_ERROR
4050,Identificador de idade,1,0.002038,CORRECT
4051,Calculadora dos calouros - inteiros,1,0.002089,CORRECT
4052,Printando a Entrada,1,0.002085,CORRECT
4053,Calculadora dos calouros - decimais,1,0.0015,CORRECT
4054,Números Negativos?,1,0.004054,CORRECT
4055,Missão da South Gate Station,1,0.001525,CORRECT
4067,Update da Pokédex,2,0.006436,WRONG_ANSWER
4068,Corrida Maluca ablublebuelbue,2,0.001959,WRONG_ANSWER
4082,Exportações do Seu Lobato,3,0.001964,WRONG_ANSWER
4087,Water Supply Collapse,1,0.001449,CORRECT
4090,A disputa pelo brownie de café,1,-1.0,COMPILATION_ERROR
4093,Busca Binária Detalhada,2,0.002132,WRONG_ANSWER
4095,Raizes da equacao,3,0.001463,CORRECT
4096,Lanchonete da Ambrosina Modificado,3,0.001519,CORRECT
4097,Banco de Dados - Modificado,3,0.001597,CORRECT
4103,Excursão do IC,1,0.001349,CORRECT
4114,Lab 7 - Exercício 1,1,0.001966,CORRECT
4117,Acesso restrito à piscina,1,0.002082,WRONG_ANSWER
4120,Ajuda Vendedores,1,0.001559,WRONG_ANSWER
4122,Counting Pairs,5,0.033415,WRONG_ANSWER
4136,Produto e a razão de dois números,1,0.001708,CORRECT
4137,Área de figuras,1,0.002066,WRONG_ANSWER
4138,Calculadora do Rildo,1,0.001482,CORRECT
4139,As horas de Danerd Ramanujan,1,0.002089,CORRECT
4140,Área e Volume de Corpos Sólidos,1,0.002083,CORRECT
4141,Classificando as raízes,1,0.001763,WRONG_ANSWER
4142,De 400 a 0 em segundos,1,0.001541,CORRECT
4143,Operações,1,0.00155,CORRECT
4145,Bate essa pule pae!,1,0.001987,CORRECT
4146,Xupenio Bordões,2,0.001822,CORRECT
4147,Copa das Cadeiras,1,0.001567,CORRECT
4148,O Encontro de Lulu Pathy,1,0.003364,CORRECT
4149,Número Mágico de Ltop,1,0.001705,WRONG_ANSWER
4150,posição no plano cartesiano,1,0.002472,CORRECT
4151,A Fuga do Paffocan,3,-1.0,RUNTIME_ERROR
4152,Letra na Frase,3,0.002072,CORRECT
4153,Soneca Passa em Cálculo 1!,1,0.001761,CORRECT
4154,Lulupalooza,3,0.002206,WRONG_ANSWER
4155,Operadores,1,0.001674,WRONG_ANSWER
4157,Índice de Aprendizado Federal,1,-1.0,COMPILATION_ERROR
4158,Navegação autônoma,2,-1.0,COMPILATION_ERROR
4159,Engenharia Civil 101,2,0.002021,WRONG_ANSWER
4160,Trabalhos da Bia,1,0.001918,WRONG_ANSWER
4161,Soma da área dos retângulos na função X^2,2,0.002153,CORRECT
4163,Ana Paula Cigana no modo Xadrez!,1,0.002314,WRONG_ANSWER
4165,Um Garoto Ixpertinho,1,0.001899,CORRECT
4166,Gol contra no Fantástico,2,-1.0,COMPILATION_ERROR
4170,Jogo entre amigos,1,0.002102,WRONG_ANSWER
4171,Triângulo de Pascal,1,0.001958,PRESENTATION_ERROR
4172,O Quarteto Fantástico da Matemática,1,0.002083,CORRECT
4173,O Cubo LeMarchand colorido!,5,0.001772,WRONG_ANSWER
4174,Garagem da ᵈᵘᵈᶦⁿʰᵃ,2,0.002102,CORRECT
4175,Rebeka encontra o assassino,1,-1.0,RUNTIME_ERROR
4177,Números de Ícaro,1,0.001578,WRONG_ANSWER
4180,Projeção Ortogonal,2,0.001703,CORRECT
4185,Array de Pares e Ímpares,2,0.001512,CORRECT
4186,Par de pontos mais próximo,3,0.002189,CORRECT
4188,MDC ou MDC?,2,0.001836,CORRECT
4189,Soma das Recursivas,1,0.001599,CORRECT
4197,O psicopata do CPF,2,0.001571,CORRECT
4198,O Drone da Imitação,2,0.001915,CORRECT
4199,Empire Business,1,0.001496,CORRECT
4204,Bolhas e Baldes Jr.,1,0.00481,CORRECT
4232,mdc de uma sequência,2,0.001428,CORRECT
4240,Qual o terceiro ângulo?,1,0.001394,PRESENTATION_ERROR
4241,Oficina do Miguelito,3,0.001469,CORRECT
4242,Mensagem Espacial,1,-1.0,COMPILATION_ERROR
4243,Calculadora de IMC,1,0.0017,WRONG_ANSWER
4244,Notas da Área 2,2,0.002001,WRONG_ANSWER
4245,Transporte de Caixas,2,0.001489,CORRECT
4246,Triângulos de Bonifácio,4,0.001979,CORRECT
4249,Conta de luz,1,0.002026,CORRECT
4250,Área da Superfície e Volume da Esfera,1,0.001571,CORRECT
4253,Área de figuras geométricas,1,0.002337,EMPTY_ANSWER
4255,2 números em ordem crescente - Adp.,1,0.001931,CORRECT
4256,Oi ! Adp.,1,0.002036,CORRECT
4257,3o ângulo do triângulo adaptado,1,0.002139,CORRECT
4258,Lista de Strings,5,0.005334,WRONG_ANSWER
4259,AB1.P1.Lanchonete Adp.,1,0.003506,CORRECT
4260,Teorema de Pitágoras Adp.,1,0.002078,CORRECT
4261,Área de um trapézio adaptada.,1,0.0021,WRONG_ANSWER
4264,Raizes da equacao Adp.,1,0.003591,WRONG_ANSWER
4269,Conversão para dólar adaptado.,1,0.001563,WRONG_ANSWER
4270,"Conversão Celsius, Fahrenheit e Kelvin adp.",1,0.001975,WRONG_ANSWER
4277,Área de um trapézio adap. p/a autismo.,1,0.001965,WRONG_ANSWER
4278,3o ângulo do triângulo adap. p/a autismo,1,0.002027,WRONG_ANSWER
4279,10 primeiros multiplos,2,0.00188,CORRECT
4280,Aeroporto - Lista de checagem,3,0.002156,WRONG_ANSWER
4281,Sala da professora Asbeksa,1,0.001719,CORRECT
4282,Teclado,1,0.002023,WRONG_ANSWER
4285,Ajudando Adryan na atividade de português,2,-1.0,COMPILATION_ERROR
4291,[AC5.4] - Media de notas adp.,1,0.003217,WRONG_ANSWER
4292,Processamento de uma fila de mensagens,3,0.133527,CORRECT
4302,Criptografia,1,0.001936,WRONG_ANSWER
4305,Uninho do povo,1,0.001876,CORRECT
4306,Torresmo e as bombas da Shopee,2,0.002143,WRONG_ANSWER
4307,Caminhada estratégica,1,0.001811,WRONG_ANSWER
4308,Sistema do Detran,2,0.001891,WRONG_ANSWER
4309,Alfabeto,1,0.001948,CORRECT
4310,Primos de Alice,1,0.001754,CORRECT
4311,Multiplicadora de Matriz,1,0.001943,PRESENTATION_ERROR
4312,Índice de plágio,1,-1.0,COMPILATION_ERROR
4313,As senhas de Neg,1,0.001766,WRONG_ANSWER
4314,faísca e fumaça,2,0.002122,WRONG_ANSWER
4315,inverta a ordem,1,0.002072,PRESENTATION_ERROR
4316,inverta a ordem de um número de n digitos,3,0.002026,CORRECT
4317,Sorteio de CDs,2,-1.0,COMPILATION_ERROR
4318,Lulu está Adotando!,1,0.001977,CORRECT
4320,Lulupalooza 2.0,1,-1.0,COMPILATION_ERROR
4325,Teclado,3,0.00206,WRONG_ANSWER
4327,A Fuga (parte 2),1,0.274293,CORRECT
4355,MMC de n números,3,0.002378,CORRECT
4356,Fatores primos,2,0.002041,CORRECT
4359,Biblioteca,1,0.001637,CORRECT
4360,É uma nota válida?,1,0.00197,CORRECT
4362,Restaurante a beira mar,1,0.002118,WRONG_ANSWER
4367,Print(input()),1,0.001647,CORRECT
4376,Árvore de Natal,3,0.001826,CORRECT
4377,Figuras,3,0.001569,WRONG_ANSWER
4385,Ônibus,1,0.001911,CORRECT
4386,Lanche na Maratona,1,0.00445,CORRECT
4387,Planetas,1,0.003044,CORRECT
4388,Emplacamento,1,0.002045,WRONG_ANSWER
4411,Problema Teste,1,0.00182,CORRECT
4413,nunca duvide de uma swiftie.,2,-1.0,COMPILATION_ERROR
4415,Octante mais proximo,1,0.001613,WRONG_ANSWER
4416,Xupenio Transportes,1,0.001458,WRONG_ANSWER
4417,Menino epilef - uma ficção sobre o trabalho,1,0.001543,WRONG_ANSWER
4418,AAAAAAAAAAerro,1,0.001352,WRONG_ANSWER
4419,Bebeka e o Mapa para Casa,1,0.001988,WRONG_ANSWER
4420,Ingressos do Lulupalooza,2,-1.0,COMPILATION_ERROR
4421,Apenas um código,1,0.001863,CORRECT
4422,A Viagem Dos Gêmeos,1,0.001894,WRONG_ANSWER
4423,Noites de Vinhos,2,0.002008,CORRECT
4424,Prezete no paraíso dos hamsters,1,0.00173,TIME_LIMIT_EXCEEDED
4425,O menino Epilef e mais um emulador,1,0.002032,WRONG_ANSWER
4426,Aposta duvidosa,2,0.001554,CORRECT
4427,Estatistica das notas,1,0.001463,WRONG_ANSWER
4428,Homem Sino e Ford,2,0.001785,WRONG_ANSWER
4429,RPG da Mia,1,0.001972,WRONG_ANSWER
4430,Alice no País das Maravilhas,2,0.001448,CORRECT
4431,Gabigol e o óleo de Dendê,2,0.002011,WRONG_ANSWER
4432,Binários no Lulupalooza,2,-1.0,RUNTIME_ERROR
4433,Ajude a CBF,2,0.0016,CORRECT
4434,Estoque da Epilef,2,0.005986,WRONG_ANSWER
4435,Sapo no Parque,2,0.002036,WRONG_ANSWER
4436,Compras para o Lulupalooza,1,0.002098,WRONG_ANSWER
4437,Envoltória Convexa por Força Bruta,1,0.005011,CORRECT
4438,Celebridade por força bruta,1,0.00138,CORRECT
4534,Inversões,2,0.011401,CORRECT
4535,Mergesort bottom up,2,0.001568,CORRECT
4541,Interseção de Intervalos,2,0.001559,WRONG_ANSWER
4543,Posicionamento de números,1,0.001542,CORRECT
4545,Igual à soma de dois elementos,3,0.0021,CORRECT
4546,Ordena vértices de polígono convexo,2,0.001543,WRONG_ANSWER
4547,Valor total conta de energia,1,0.002039,WRONG_ANSWER
4548,Status da impressão,1,0.001496,CORRECT
4549,Administradora de cartão,1,0.001462,CORRECT
4551,Contagem do insertion sort,1,0.001469,CORRECT
4552,I-ésimo Maior,1,0.002122,CORRECT
4553,"Média, Mediana e Moda",1,0.003756,WRONG_ANSWER
4565,figurinha repetida,1,0.001963,WRONG_ANSWER
4566,Vozes de Apspsps,1,0.002043,CORRECT
4567,Multi multi,1,0.002087,PRESENTATION_ERROR
4568,Operações com matrizes!,1,-1.0,COMPILATION_ERROR
4569,Academia do Saulinho Bigode,2,0.006498,CORRECT
4570,Sapo apoS,2,0.001476,WRONG_ANSWER
4579,A melhor sala,2,0.001801,CORRECT
4583,Terror na última volta,2,0.001665,WRONG_ANSWER
4594,operações em conta,1,0.001496,CORRECT
4603,Desempenho do insertion sort,1,0.001371,WRONG_ANSWER
4623,Q5 - Alunos em recuperação,1,0.001467,WRONG_ANSWER
4624,Q1 - Preço na semana,1,0.001418,CORRECT
4625,Q2 - Quantas vezes x apareceu?,1,0.001501,CORRECT
4626,Q7 - Computadores Defeituosos,1,0.003983,WRONG_ANSWER
4627,Cálculo da Sequência de Fibonacci,1,0.001446,TIME_LIMIT_EXCEEDED
4628,UPA,1,0.425571,TIME_LIMIT_EXCEEDED
4629,Q6 - Quem é o maior?,1,0.001425,CORRECT
4630,"Q4 - Fora, repetidos!",1,0.001598,WRONG_ANSWER
4631,"Q9 - Fora, repetidos! v2",1,0.001725,CORRECT
4632,Q8 - Último da fila,1,0.001787,CORRECT
4633,P1 - Média das idades,1,0.002053,WRONG_ANSWER
4634,P2 - Média de alunos,1,-1.0,COMPILATION_ERROR
4635,Cifra de César - Criptografia,1,0.001985,WRONG_ANSWER
4637,Soma - Inteiros em linha,1,0.001619,CORRECT
4638,Senhas - Validador de Senhas,1,0.001829,CORRECT
4640,Monitoria especial,2,0.001901,PRESENTATION_ERROR
4641,Somador de horas,1,0.00309,CORRECT
4643,Força de uma palavra,1,0.001892,CORRECT
4645,Q01 - Quantas letras há na frase,1,0.001831,WRONG_ANSWER
4646,Q04 - Frase boa,1,0.001956,CORRECT
4647,Q02 - Palavra existe na frase?,1,0.001498,WRONG_ANSWER
4648,Q08 - Poema de uma letra só,1,0.002054,CORRECT
4649,Q03 - Primeira Posição na Frase,1,0.00204,WRONG_ANSWER
4650,Q12 - Manipulando Verbos,1,0.001639,CORRECT
4651,Q05 - Nomes errados,1,0.001589,WRONG_ANSWER
4652,Q06 - Removendo espaços,1,0.001436,CORRECT
4653,Q07 - Colocando vírgulas,1,0.001468,WRONG_ANSWER
4654,Q09 - Números Invasores,1,0.001832,CORRECT
4655,Q10 - Ajude os Números a Invadir,1,0.001786,WRONG_ANSWER
4656,Q11 - Palavras cruzadas,1,0.001586,CORRECT
4663,Descanso de Leafar,2,0.001786,WRONG_ANSWER
4664,Boxes of Good Good,2,0.002114,CORRECT
4668,Davi e a maratona de inverno,5,0.00183,WRONG_ANSWER
4669,Epilef e a SpaceY,3,-1.0,COMPILATION_ERROR
4670,A busca por vaga,2,-1.0,COMPILATION_ERROR
4671,Compromisso com a verdade,2,0.001938,WRONG_ANSWER
4672,Registrando os Alunos,2,0.001552,CORRECT
4676,Gerenciador de fila,3,0.001604,CORRECT
4677,Números de Armstrong,1,0.001798,WRONG_ANSWER
4678,A escolha de Poatan,1,0.001983,CORRECT
4679,Adicionando valores,2,0.001902,WRONG_ANSWER
4680,A enrascada do papai noel,1,0.001496,WRONG_ANSWER
4681,Dominó IV,2,-1.0,RUNTIME_ERROR
4682,Cadastro de Alunos,3,-1.0,COMPILATION_ERROR
4683,Projeção de Polita,2,0.001533,WRONG_ANSWER
4684,Redenção de Polita,1,-1.0,COMPILATION_ERROR
4685,Lista de Tarefas organizada,2,0.001748,WRONG_ANSWER
4686,Fila de números,2,0.001711,CORRECT
4687,Pilha de números,2,0.001694,PRESENTATION_ERROR
4688,Busca de números,3,0.005103,WRONG_ANSWER
4689,Bubble Sort Passo a passo,2,0.002025,WRONG_ANSWER
4690,Insertion sort passo a passo,2,0.001662,WRONG_ANSWER
4692,Selection Sort passo a passo,2,0.004271,CORRECT
4693,Merge Sort Passo a Passo,3,0.001619,WRONG_ANSWER
4694,Levantando fundos para o Lulupalloza,3,0.002121,WRONG_ANSWER
4695,Quick sorte passo a passo,3,0.002015,WRONG_ANSWER
4697,Q01 - Soma de dois numeros,1,0.001642,CORRECT
4698,Q02 - Soma de dois numeros V2,1,0.001557,CORRECT
4699,Q03 - Maior entre dois numeros,1,0.002207,WRONG_ANSWER
4700,Q04 - Maior entre dois numeros V2,1,0.001566,CORRECT
4701,Q06 - Contando palavras na frase,1,0.001669,WRONG_ANSWER
4702,Q05 - Par ou Ímpar,1,0.001766,CORRECT
4703,Q07 - Contagem de Vogais em uma Palavra,1,0.001599,CORRECT
4704,Q08 - Inversão de Strings,1,0.001515,WRONG_ANSWER
4705,Q09 - É um palíndromo?,1,0.001549,CORRECT
4706,Q10 - Odenação de Lista de números,1,0.001643,CORRECT
4707,Q01 - Exibição de Boas Vindas,1,0.002376,CORRECT
4708,Q02 - Amado e eterno professor,1,0.001882,CORRECT
4709,Q03 - Tabuada de um Número,1,0.001944,CORRECT
4710,Q04 - Média de Três Notas,1,0.001462,CORRECT
4711,Q05 - Conversão de Moeda,1,0.001815,WRONG_ANSWER
4712,Q06 - Operações entre dois números,1,0.001538,WRONG_ANSWER
4713,Q07 - É ano Bissexto?,1,0.001527,CORRECT
4714,Q08 - Desenhe o retângulo,1,0.001632,CORRECT
4715,Q09 - Exibição de Sequência Aritmética,1,0.002075,CORRECT
4716,Q10 - Pirâmide Numérica,1,0.001544,CORRECT
4718,Funções 1 - Subtração,1,0.001371,CORRECT
4719,Listas 1 - Lista de Cores,1,0.001369,CORRECT
4721,Funções 3 - Somar Lista,1,0.001842,CORRECT
4722,Funções 2 - Quadrado do número,1,0.001522,CORRECT
4723,Listas 2 - Lista de Mercado,1,0.001479,CORRECT
4724,Tuplas 1 - Tupla de Frutas,1,0.001415,CORRECT
4726,Condicionais - Par ou Ímpar?,1,0.002031,CORRECT
4727,GAME OF THE ANIMAL,2,-1.0,COMPILATION_ERROR
4728,Invertor de frases,1,0.001956,CORRECT
4729,BALL BLASTERS 2.0,1,0.001818,WRONG_ANSWER
4733,Converta as Expressões,2,0.001787,WRONG_ANSWER
4734,Conversor de expressões,2,0.001798,CORRECT
4735,Vamos fazer um minHeapSort,3,0.003864,WRONG_ANSWER
4739,Fila de materias com pilhas de atividades,3,-1.0,COMPILATION_ERROR
4740,Sequencial_1,1,0.002172,WRONG_ANSWER
4741,Sequencial_2,1,0.001484,CORRECT
4742,Sequencial_3,1,0.003037,CORRECT
4743,Celsius para Fahrenheit,1,0.002051,CORRECT
4744,Fábrica CG-cola,1,0.001873,WRONG_ANSWER
4745,Ordenando Funcionários,2,0.002274,WRONG_ANSWER
4749,Nota esquecida,1,0.001566,CORRECT
4750,Duplas de tênis,1,0.001507,CORRECT
4751,Competição,1,0.001484,CORRECT
4752,Área - OPI 2024,1,0.002024,CORRECT
4760,Gangorra,1,0.001507,WRONG_ANSWER
4761,Sequência de figuras,1,0.001836,WRONG_ANSWER
4763,O verdadeiro maior campeão de Pernambuco,1,0.001934,WRONG_ANSWER
4764,Missão de Cabeça & Papa: O Furto da Coca Café,1,0.001589,CORRECT
4766,Soma de números positivos,1,0.001536,CORRECT
4767,Um típico domingo,1,0.001499,WRONG_ANSWER
4771,Astolfo e seu amigo esquisito,1,0.00163,WRONG_ANSWER
4772,Ayrinho caracteres,2,0.002094,WRONG_ANSWER
4773,Monstros Energia,2,0.002061,WRONG_ANSWER
4774,1 contra todos,2,0.003751,WRONG_ANSWER
4775,Azeik palavras,2,0.001983,WRONG_ANSWER
4776,Promoção de energético,2,0.001578,WRONG_ANSWER
4777,Rodrigo e os carros,3,-1.0,COMPILATION_ERROR
4782,Duracell,2,0.001533,CORRECT
4784,Decifrando senhas,2,0.006329,CORRECT
4787,Pokefusão,3,0.001553,CORRECT
4788,Evento de Tilou,2,0.001499,WRONG_ANSWER
4789,Petris,3,0.001845,WRONG_ANSWER
4790,Beiju Text,1,0.001842,CORRECT
4793,Matemática 2: O retorno,1,0.001537,WRONG_ANSWER
4794,Corrida de Sorvetes da Sanrio,1,0.001456,CORRECT
4795,Trêsberto e a média mais média já medida,1,0.001899,CORRECT
4797,"Tipos, tipos e mais tipos",1,0.001491,CORRECT
4801,Explorando a Math.h,1,0.001697,CORRECT
